db_7fxi6_hsu_r8gus_北京市小学_小学_fid,序号,名称,学校类别,电话,地址,x,y
,350.000000000000000,北京市丰台区黄土岗小学,11小学,010-63726855,北京市丰台区黄土岗村后黄土岗3号,116.339667980070843,39.833178489983624
,351.000000000000000,北京市丰台区东铁匠营第二小学,11小学,010-67610205,北京市丰台区永外北铁营259号,116.420881277361161,39.854585983340066
,352.000000000000000,北京市丰台区万泉寺小学,11小学,010-63336670,北京市丰台区万泉寺270号,116.336621332106603,39.861996891502343
,353.000000000000000,北京市丰台区成寿寺小学,11小学,010-67607225,北京市丰台区成寿寺村76号,116.440288209468122,39.853115140938762
,354.000000000000000,北京市丰台区芳星园小学,11小学,010-67629257,北京市丰台区方庄芳星园2区9号,116.437510810849048,39.864194133319884
,355.000000000000000,北京市丰台区岳各庄小学,11小学,010-83666296,北京市丰台区岳各庄村470号,116.283398348801782,39.880172360645837
,356.000000000000000,北京市丰台区丰台第一小学,11小学,010-63890152,北京市丰台区东安街头条2号,116.280282580866398,39.850885769454607
,357.000000000000000,北京市丰台区马家堡小学,11小学,010-67528743,北京市丰台区马家堡西里52号,116.376424090531373,39.851040156369862
,358.000000000000000,北京市丰台区卢沟桥第二小学校,11小学,010-83893491,北京市丰台区卢沟桥南里32号,116.233622373718504,39.847499614043812
,359.000000000000000,北京市丰台区阳春小学,11小学,010-83702037,北京市丰台区羊坊村111号,116.304618235662232,39.790686247333667
,360.000000000000000,北京市丰台区芳群园第一小学,11小学,010-67634832,北京市丰台区方庄芳群园一区14号楼,116.423912351233284,39.862954863032229
,361.000000000000000,北京市丰台区四合庄小学,11小学,010-83621316,北京市丰台区花乡育仁里2号院,116.311278267025259,39.827546167423613
,363.000000000000000,北京市丰台区芳城园小学,11小学,010-67648616,北京市丰台区方庄芳城园二区1号,116.432962114152843,39.868149276306880
,364.000000000000000,北京市丰台区保台小学,11小学,010-83614603,北京市丰台区保台村140号,116.288159906694474,39.802781574171270
,365.000000000000000,北京市丰台区槐房小学,11小学,010-67911653,北京市丰台区南苑槐房村335号,116.373237086193939,39.818738320561025
,366.000000000000000,北京市丰台区新宫小学,11小学,010-67913638,北京市丰台区新宫村370号,116.363104720406312,39.813444692087316
,367.000000000000000,北京市丰台区分钟寺小学校,11小学,010-87690600,北京市丰台区分钟寺450号,116.454975539497582,39.856604647926879
,368.000000000000000,北京市丰台区白盆窑小学,11小学,010-83791278,北京市丰台区花乡白盆窑村南,116.325634451091588,39.813252746629800
,369.000000000000000,北京市丰台区小屯小学,11小学,010-68653096,北京市丰台区小屯路150号,116.244916185709954,39.874404724888436
,371.000000000000000,北京市丰台区樊家村小学,11小学,010-63736204,北京市丰台区南大元290号,116.310518922912237,39.844008830304517
,372.000000000000000,北京第二实验小学怡海分校,11小学,010-63743221,北京市丰台区南四环西路129号,116.301604855007923,39.832733164036064
,373.000000000000000,北京市丰台区南宫中心小学,11小学,010-83315796,北京市丰台区云岗新村78号,116.152735823341544,39.802721327611792
,374.000000000000000,北京市丰台区草桥小学,11小学,010-67529075,北京市丰台区草桥欣园四区,116.351464739925262,39.842964136781895
,375.000000000000000,北京市丰台区首科花园小学校,11小学,010-63379841,北京市丰台区太平桥550号,116.318594107173325,39.877757756581182
,376.000000000000000,北京市丰台区丰台第六小学,11小学,010-63823479,北京市丰台区丰台镇七里庄138号,116.290950138645698,39.860545745027530
,377.000000000000000,北京市丰台区石榴庄小学,11小学,010-67658142,北京市丰台区石榴庄南里2号,116.424760427336878,39.841661080644066
,378.000000000000000,北京市丰台区六圈小学,11小学,010-83623899,北京市丰台区富锦嘉园小区内,116.282727680983641,39.816693357217787
,382.000000000000000,北京市丰台区卢沟桥第一小学,11小学,010-83891403,北京市丰台区卢沟桥城内街155号,116.222431151129186,39.851159879213647
,384.000000000000000,北京市丰台区万柳园小学,11小学,010-63300078,北京市丰台区万柳园小区10号楼,116.336159365387076,39.851632118279682
,385.000000000000000,北京市丰台区丰台第七小学校,11小学,010-63821456,北京市丰台区东大街东里,116.295834964259996,39.864224045213327
,387.000000000000000,北京市大成学校,17一贯制学校小学部,010-68671697,北京市丰台区青塔小区C区,116.260508285418950,39.891368989759101
,388.000000000000000,北京市丰台区和义学校,17一贯制学校小学部,010-67983089,北京市丰台区南苑北里三区12号楼,116.395587801978436,39.808567571396878
,389.000000000000000,北京市丰台区王佐学校,17一贯制学校小学部,010-83314725,北京市丰台区王佐镇西王佐村25号,116.138554528684551,39.807240599189235
,390.000000000000000,北京市洋桥学校,17一贯制学校小学部,010-67218657,北京市丰台区洋桥北里6号,116.382800970221936,39.863962012832687
,392.000000000000000,北京市丰台区康华小学,11小学,010-67254217,北京市丰台区大红门路60号,116.407861076768512,39.843303505593653
,393.000000000000000,北京市第十二中学体育分校,17一贯制学校小学部,010-63804652,北京市丰台区文体路32号,116.287694790481382,39.855237661483557
,394.000000000000000,北京市赵登禹学校,17一贯制学校小学部,010-67539155,北京市丰台区嘉园二里43号,116.368492014183218,39.846766198210091
,396.000000000000000,北大附属实验学校,17一贯制学校小学部,010-51180068,北京市丰台区明春苑小区,116.299120869517012,39.787892551318528
,397.000000000000000,北京第一实验小学彩虹分校,11小学,010-87809788,北京市丰台区光彩路67号院,116.413704830592366,39.838170991272357
,398.000000000000000,北京市石景山区石景山第二小学,11小学,010-88751011,北京市石景山区模式口东里五小区,116.166467327044174,39.933434772352378
,399.000000000000000,北京市石景山区向阳小学,11小学,010-68687838,北京市石景山区衙门口村大横街,116.214584903416693,39.888426725487932
,400.000000000000000,北京市石景山区京原小学,11小学,010-68637153,北京市石景山区鲁谷路66号,116.216159032967113,39.902872287745780
,1219.000000000000000,北京市东城区地坛小学,11小学,010-64254434,北京市东城区和平里九区甲2号,116.410520561625049,39.960502211595255
,1220.000000000000000,北京师范大学亚太实验学校,17一贯制学校小学部,010-69759604,北京市昌平区东三旗,116.430012784276570,40.149844969127180
,1221.000000000000000,北京市平谷区山东庄小学,11小学,010-60937150,北京市平谷区山东庄镇西大街173号,117.163608707309081,40.194348242445599
,1222.000000000000000,北京市东城区地坛小学,11小学,010-64254434,北京市东城区和平里九区甲2号,116.410520561625049,39.960502211595255
,401.000000000000000,北京市石景山外语实验小学,11小学,010-88996422,北京市石景山区首钢黄南苑小区,116.198463102219037,39.929210284364572
,402.000000000000000,北京市石景山区第二实验小学,11小学,010-88970161,北京市石景山区老山西街21号,116.215579352809229,39.909543698510106
,403.000000000000000,北京市石景山区银河小学,11小学,010-68644930,北京市石景山区六合园甲24号,116.219980579373498,39.898141102218538
,405.000000000000000,北京市石景山区西黄村小学,11小学,010-88932653,北京市石景山区八大处路102号,116.199196820990267,39.933262603001886
,406.000000000000000,北京市石景山区五里坨小学,11小学,010-88904267,北京市石景山区五里坨车站路7号,116.125535838159848,39.954528040365005
,407.000000000000000,北京市石景山区石景山小学,11小学,010-88992808,北京市石景山区模式口西里甲32号,116.151483792820997,39.932637618586099
,408.000000000000000,北京市石景山区北辛安小学,11小学,010-68872398,北京市石景山区北辛安南岔13号,116.168446156613200,39.920293463809074
,409.000000000000000,北京市石景山区杨庄小学,11小学,010-68813625,北京市石景山区杨庄小区,116.196626106751765,39.919146808582028
,410.000000000000000,北京市石景山区六一小学,11小学,010-88964512,北京市石景山区八大处路乙2号,116.188262546216478,39.953189321298446
,411.000000000000000,北京市石景山区玉泉路小学,11小学,010-88233851,北京市石景山区玉泉路西何家坟北,116.245619549509499,39.913056819700209
,412.000000000000000,北京市石景山区古城第二小学,11小学,010-68872963,北京市石景山区古城南路,116.192159932890746,39.909847999906525
,413.000000000000000,北京市京源学校小学部,17一贯制学校小学部,010-68623031,北京市石景山区京原路10号,116.213333025609771,39.898538282197059
,414.000000000000000,北京市石景山区金顶街第四小学,11小学,010-88722510,北京市石景山区金顶街北路,116.170059342217257,39.930341458595557
,415.000000000000000,北京市石景山区广宁村小学,11小学,010-88993222-8000,北京市石景山区广宁村新立街151号,116.143007937485322,39.929337411032876
,416.000000000000000,北京市石景山区海特花园小学,11小学,010-88798735,北京市石景山区海特花园小区,116.185531374902041,39.933552252536636
,417.000000000000000,北京市石景山区麻峪小学,11小学,010-88991876,北京市石景山区麻峪南街51号,116.128001957058302,39.932986547568284
,418.000000000000000,北京市石景山区先锋小学,11小学,010-88722419,北京市石景山区邵家坡1号,116.172122105874934,39.945827239285961
,419.000000000000000,北京市石景山区古城第六小学,11小学,010-68875305,北京市石景山区古城南里,116.188328764629446,39.906135342863358
,421.000000000000000,北京市石景山区金顶街第二小学,11小学,010-88717111,北京市石景山区金顶街北路71号,116.166075675953280,39.930331037657780
,422.000000000000000,北京市石景山区苹果园第二小学,11小学,010-68872198,北京市石景山区苹果园一区甲10号,116.189250507077801,39.929825016142253
,423.000000000000000,北京市石景山区炮厂小学,11小学,010-88950092,北京市石景山区黑石头7312厂,116.134481474659935,39.956075480181056
,424.000000000000000,北京市石景山区黄庄学校,17一贯制学校小学部,010-88681197,北京市石景山区八宝山街道黄庄村43号,116.240075917432051,39.899498958997036
,425.000000000000000,北京市石景山区师范学校附属小学,11小学,010-68685415,北京市石景山区永乐小区甲31号,116.233644393222789,39.900502363495711
,426.000000000000000,北京市石景山区华奥学校,17一贯制学校小学部,010-68664165,北京市石景山区永乐东小区,116.231229304022506,39.898505451466619
,427.000000000000000,北京市石景山区实验小学,11小学,010-68862278,北京市石景山区八角北里39号院,116.201168716463670,39.911729501061927
,428.000000000000000,北京市石景山区水泥厂小学,11小学,010-88806185,北京市石景山区京源路68号,116.179866243885854,39.892755633349253
,429.000000000000000,北京市石景山区八角北路小学,11小学,010-68830747,北京市石景山区八角北路52号,116.195808868015291,39.917268478629047
,430.000000000000000,北京市石景山区电厂路小学,11小学,010-88953963,北京市石景山区高井路18号,116.140035455329368,39.937211668980602
,431.000000000000000,北京景山学校远洋分校,17一贯制学校小学部,010-88690802,北京市石景山区鲁谷东街22号,116.236142847878099,39.899221591030198
,432.000000000000000,北京市石景山区台京学校,17一贯制学校小学部,010-68663821,北京市石景山区衙门口村西南后街,116.206763315356952,39.886371172235933
,434.000000000000000,北京市海淀区周家巷小学,11小学,010-62455244,北京市海淀区军庄路1号,116.129357539974876,40.054930655050185
,435.000000000000000,北京市海淀区前沙涧小学,11小学,010-62406913,北京市海淀区苏家坨镇前沙涧村南,116.150368915281376,40.099626894953900
,436.000000000000000,北京市海淀区苏家坨中心小学,11小学,010-62409511,北京市海淀区苏家坨镇西小营村南,116.158228005309326,40.073416775894785
,437.000000000000000,北京市海淀区北安河中心小学,11小学,010-62488302,北京市海淀区苏家坨镇北安河村环谷园路2号,116.118456531612779,40.067294293423153
,438.000000000000000,北京市海淀区红星小学,11小学,010-62455948,北京市海淀区北安河路36号,116.121388979449804,40.081739428211883
,440.000000000000000,北京市海淀区苏家坨三四村小学,11小学,010-62482536,北京市海淀区苏家坨镇苏三四村南区146号,116.173837001430442,40.077461295953221
,441.000000000000000,北京大学附属小学,11小学,010-62756089,北京市海淀区北京大学燕东园,116.319242073665762,39.995213125313164
,442.000000000000000,北京市海淀区中关村第二小学,11小学,010-82621897,北京市海淀区中关村北一条10号,116.317779316345991,39.987654106073762
,443.000000000000000,北京市海淀区清河第五小学,11小学,010-62965197,北京市海淀区北京体育大学家属院,116.321906411221519,40.016756713438490
,444.000000000000000,北京市海淀区西苑小学,11小学,010-62880380,北京市海淀区西苑操场甲一号,116.294155380579966,39.992984301601695
,445.000000000000000,北京市海淀区肖家河小学,11小学,010-62817755,北京市海淀区肖家河王庄1号,116.287870273677186,40.020702612803525
,446.000000000000000,北京市海淀区红山小学,11小学,010-82831564,北京市海淀区红山口甲3号,116.266498093630076,40.016507642017366
,447.000000000000000,北京市海淀区六郎庄小学,11小学,010-62640816,北京市海淀区六郎庄慈佑街1号,116.288747530654561,39.982935326954774
,448.000000000000000,北京市海淀区培星小学,11小学,010-62881646,北京市海淀区厢红旗董四墓36号,116.251399364844758,40.009393832117162
,449.000000000000000,北京市海淀区上地实验小学,11小学,010-82781993,北京市海淀区上地东里五区内,116.314561327317833,40.031568074993153
,450.000000000000000,北京市海淀区万泉河小学,11小学,010-62551876,北京市海淀区芙蓉里小区10号楼东侧,116.301473047002986,39.986367914581123
,451.000000000000000,清华大学附属小学,11小学,010-62784656,北京市海淀区清华大学院内,116.323148848633082,39.996073920976372
,452.000000000000000,北京市海淀区东马坊小学,11小学,010-62471422,北京市海淀区上庄镇东马坊村20号,116.199878220082681,40.094439916606980
,453.000000000000000,北京市海淀区白水洼小学,11小学,010-62471464,北京市海淀区上庄镇白水洼村南,116.206384124797509,40.135860036498876
,454.000000000000000,北京市海淀区前章村小学,11小学,010-62471264,北京市海淀区上庄镇前章村东口,116.180430673345171,40.125434953953580
,455.000000000000000,北京市海淀区上庄中心小学,11小学,010-62471435,北京市海淀区上庄镇上庄村1号,116.214028685457464,40.113916717146061
,456.000000000000000,北方交通大学附属小学,11小学,010-62226997,北京市海淀区上园村3号院,116.342384786425626,39.953730608972798
,457.000000000000000,北京航空航天大学附属小学,11小学,010-82317160,北京市海淀区学院路37号,116.348930213419735,39.977965679258375
,458.000000000000000,北京市海淀区前进小学,11小学,010-82028263,北京市海淀区健安西路32号后门,116.359412999423157,39.974375788475612
,459.000000000000000,北京市海淀区星火小学,11小学,010-62264804,北京市海淀区新外大街小西天志强园,116.367041959939897,39.953254479271131
,461.000000000000000,北京市海淀区今典小学,11小学,010-62273563,北京市海淀区红联北村83号,116.360096777254569,39.954941317224879
,462.000000000000000,北京市海淀区艺术师范附属小学,11小学,010-62225062,北京市海淀区明光村23号,116.350300815269478,39.963683868630746
,463.000000000000000,北京市海淀区九一小学,11小学,010-62017376,北京市海淀区花园路一号,116.361796162498266,39.979563383088568
,464.000000000000000,中国农业科学院附属小学,11小学,010-62118240,北京市海淀区中关村南大街12号,116.323211155781166,39.960195496812432
,465.000000000000000,北京师范大学实验小学,11小学,010-58802073,北京市海淀区新街口外大街19号,116.370100785466050,39.964067824987417
,466.000000000000000,北京市海淀区向东小学,11小学,010-62184719,北京市海淀区西外太平庄13号,116.336565937494640,39.947138486304659
,467.000000000000000,北京市海淀区学院路小学,11小学,010-62356667,北京市海淀区蓟门里小区,116.351295803651283,39.970922393983848
,468.000000000000000,北京市海淀区民族小学,11小学,010-62388656,北京市海淀区德外后黑寺1号,116.376401784464548,39.972831881371327
,469.000000000000000,北京市海淀区宏丰小学,11小学,010-62456623,北京市海淀区西北旺镇亮甲店村,116.237722850614006,40.046857209975641
,470.000000000000000,北京市海淀区冷泉小学,11小学,010-62456605,北京市海淀区西北旺镇冷泉村100号,116.220713297421540,40.030731144386202
,471.000000000000000,北京市海淀区西二旗小学,11小学,010-62923038,北京市海淀区西二旗智学苑小区,116.311201909327821,40.050596009217948
,473.000000000000000,北京农业大学附属小学,11小学,010-62899050,北京市海淀区圆明园西路3号院,116.278812744822147,40.021475621987321
,474.000000000000000,北京市海淀区西玉河小学,11小学,010-62473004,北京市海淀区西北旺镇西玉河村,116.238066690670408,40.095230970969624
,475.000000000000000,北京市海淀区红英小学,11小学,010-62457918,北京市海淀区韩家川南口,116.241454892478643,40.034724921462335
,476.000000000000000,北京市海淀区东北旺中心小学,11小学,010-62818743,北京市海淀区竹园西街八号,116.278611785404820,40.030272019521298
,478.000000000000000,北京市海淀区唐家岭小学,11小学,010-62973211,北京市海淀区唐家岭村,116.291241567395218,40.066000604150695
,479.000000000000000,北京市海淀区丰联小学,11小学,010-62473648,北京市海淀区西北旺镇辛店村,116.264049117282212,40.081668296226923
,480.000000000000000,北京市海淀区永丰中心小学,11小学,010-62472773,北京市海淀区西北旺镇六里屯村北,116.242357359776051,40.067124237692248
,482.000000000000000,北京市海淀区香山小学,11小学,010-82592661,北京市海淀区香山北正黄旗36号,116.206707705149299,39.988654170962981
,483.000000000000000,北京市海淀区田村中心小学,11小学,010-68280015,北京市海淀区田村后街47号,116.244133430602346,39.931442634452239
,486.000000000000000,首都师范大学附属小学,11小学,010-88435823,北京市海淀区通汇路9号,116.270914689470459,39.941264514635890
,487.000000000000000,北京市海淀区西山小学,11小学,010-62590462,北京市海淀区四季青镇黑塔村142号,116.235834254120192,39.956675858068806
,488.000000000000000,北京市海淀区中坞小学,11小学,010-88855705,北京市海淀区四季青中坞村174号,116.267794350906797,39.977688592670241
,489.000000000000000,北京市海淀区陶行知小学,11小学,010-88851031,北京市海淀区四季青西冉村99号,116.258907621431703,39.954874386326722
,490.000000000000000,北京市海淀区白家疃小学,11小学,010-62400360,北京市海淀区温泉镇白家疃村,116.175356119051244,40.041343868354730
,491.000000000000000,北京市海淀区东埠头小学,11小学,010-62483962,北京市海淀区温泉镇东埠头村,116.199536499151947,40.051775535511204
,492.000000000000000,北京市海淀区温泉中心小学,11小学,010-62456331,北京市海淀区温泉镇环山村,116.205703969871678,40.036640390985298
,493.000000000000000,北京市海淀区羊坊店第五小学,11小学,010-63984248,北京市海淀区北蜂窝路9号,116.328504400439414,39.901654974915537
,495.000000000000000,北京市海淀区七一小学,11小学,010-63935811,北京市海淀区莲花池西路1号,116.305998609385796,39.897394916112937
,496.000000000000000,北京市海淀区羊坊店第四小学,11小学,010-63964084,北京市海淀区羊坊店路114号,116.319660896098981,39.903087857450259
,497.000000000000000,北京市海淀区羊坊店中心小学,11小学,010-63950326,北京市海淀区北蜂窝路66号,116.326444295794971,39.900808237028436
,498.000000000000000,北京市育鸿学校,17一贯制学校小学部,010-66984493,北京市海淀区复兴路14号,116.316748016263787,39.905350426684379
,499.000000000000000,北京市海淀区星星学校,17一贯制学校小学部,010-60258764,北京市海淀区马连洼菊园小区11号楼,116.293205037569550,40.032037238215722
,500.000000000000000,北京理工大学附属小学,11小学,010-68913361,北京市海淀区中关村南大街5号,116.313349034672171,39.963717687116265
,501.000000000000000,北京市立新学校小学,17一贯制学校小学部,010-68351530,北京市海淀区甘家口甲185号,116.331426288580360,39.925421909322104
,503.000000000000000,北京市海淀区八里庄小学,11小学,010-68414031,北京市海淀区八里庄街7号,116.299862656057826,39.927629257499085
,504.000000000000000,北京市海淀区北洼路小学,11小学,010-68410103,北京市海淀区车道沟南里36号,116.301595148711357,39.942083160383369
,505.000000000000000,北京市海淀区车道沟小学,11小学,010-88424224,北京市海淀区车道沟村一号,116.303750180128532,39.946150497528421
,506.000000000000000,北京市海淀区定慧里小学,11小学,010-88126818,北京市海淀区定慧西里18号,116.281261975393065,39.922221753497297
,508.000000000000000,北京市海淀区花园村第二小学,11小学,010-68458149,北京市海淀区花园村四号,116.318539502180514,39.931504147823937
,509.000000000000000,北京市海淀区亮甲店小学,11小学,010-88132613,北京市海淀区八里庄街道亮甲店1号,116.280984652888549,39.932389383872128
,510.000000000000000,北京市海淀区六一小学,11小学,010-88123807,北京市海淀区恩济里小区24号楼,116.287064857668284,39.929056572141867
,511.000000000000000,北京市海淀区实验小学,11小学,010-68412671,北京市海淀区西三环北路107号,116.309241858141377,39.927853030960897
,512.000000000000000,北京市海淀区万寿寺小学,11小学,010-88517669,北京市海淀区万寿寺北里16号,116.312320503197768,39.951251437341476
,514.000000000000000,北京市海淀区银燕小学,11小学,010-88439338,北京市海淀区蓝靛厂火器营厢红旗48号,116.287080641966000,39.967220764856208
,515.000000000000000,北京市海淀区西颐小学,11小学,010-62545332,北京市海淀区北三环西路49号,116.312534244743233,39.965213141748265
,516.000000000000000,北京市海淀区知春里小学,11小学,010-62572340,北京市海淀区知春里小区甲22号,116.321276629325354,39.974846259068826
,517.000000000000000,北京市海淀区彩和坊小学,11小学,010-62566153,北京市海淀区彩和坊路19号,116.307822856860753,39.977912131511246
,518.000000000000000,北京市海淀区中关村第四小学,11小学,010-82130515,北京市海淀区北三环西路太阳园小区14号,116.339646866068463,39.969904733626322
,519.000000000000000,北京市海淀区万泉小学,11小学,010-62545538,北京市海淀区万泉庄甲一号,116.301211388421933,39.970290696295898
,520.000000000000000,北京市海淀区双榆树中心小学,11小学,010-62634457,北京市海淀区双榆树西里36号,116.323866621409678,39.969098380785475
,521.000000000000000,北京市海淀外国语实验学校,17一贯制学校小学部,010-88472800,北京市海淀区杏石口路20号,116.256861330181266,39.944291398970115
,522.000000000000000,北京市海淀区双榆树第一小学,11小学,010-82112133,北京市海淀区双榆树东里32号,116.327130260125756,39.969858807623972
,523.000000000000000,北京市海淀区中关村第一小学,11小学,010-62564837,北京市海淀区中关村南二街5号,116.322709099945286,39.983971282698228
,524.000000000000000,中国人民大学附属小学,11小学,010-88863978,北京市海淀区蓝靛厂路18号,116.278288269731661,39.965470319380998
,525.000000000000000,北京市海淀区中关村第三小学,11小学,010-62563118,北京市海淀区中关村南一街4号,116.321427575937477,39.984317621301841
,526.000000000000000,北京市建华实验学校,17一贯制学校小学部,010-88279250,北京市海淀区玉泉路66号,116.253362955393342,39.897857382807516
,527.000000000000000,北京市育英学校,17一贯制学校小学部,010-68273904,北京市海淀区万寿路西街11号,116.286104168760673,39.910306456332151
,528.000000000000000,北京市海淀区五一小学,11小学,010-88223366,北京市海淀区永定路127号,116.262685520495026,39.902137679625639
,529.000000000000000,北京市海淀区图强第二小学,11小学,010-68760161,北京市海淀区五棵松正大南路4号,116.271568318942542,39.909900561164370
,530.000000000000000,北京市海淀区太平路小学,11小学,010-88625318,北京市海淀区采石路9号,116.259799760798160,39.902098473364042
,531.000000000000000,北京市海淀区群英小学,11小学,010-66708127,北京市海淀区翠微路40号,116.299001547196127,39.900068181747578
,532.000000000000000,北京市海淀区培英小学,11小学,010-68158913,北京市海淀区太平路19号,116.277801099878317,39.900078460501000
,533.000000000000000,北京市海淀区玉泉小学,11小学,010-68186343,北京市海淀区金沟河路35号,116.255419920425879,39.918375772693921
,534.000000000000000,北京市海淀区学府苑小学,11小学,010-82375008,北京市海淀区学清路32号,116.352954005630792,40.003724136988239
,537.000000000000000,北京市中关村外国语学校,17一贯制学校小学部,010-82930297,北京市海淀区建材城西路12号,116.368075732185702,40.066001504754531
,538.000000000000000,北京科技大学附属小学,11小学,010-62332661,北京市海淀区学院路30号,116.364404582622498,39.991927065483694
,539.000000000000000,北京林业大学附属小学,11小学,010-62338960,北京市海淀区清华东路35号,116.348507210227098,40.004762987444046
,540.000000000000000,北京市海淀区前八家小学,11小学,010-62937745,北京市海淀区前八家村七号,116.341078105098177,40.008830160888337
,542.000000000000000,北京市海淀区清华东路小学,11小学,010-62311604,北京市海淀区清华东路4号,116.368379272920109,40.001055410733592
,543.000000000000000,北京石油学院附属小学,11小学,010-62321824,北京市海淀区学院路20号,116.363599966114009,39.994920471379181
,544.000000000000000,北京市海淀区第三实验小学,11小学,010-62323580,北京市海淀区王庄路42号,116.340427854189912,39.993850608337581
,545.000000000000000,北京市海淀区枫丹实验小学,11小学,010-82935198,北京市海淀区西三旗建材城中里1号,116.360726484590572,40.065547113562822
,546.000000000000000,北京市海淀区永泰小学,11小学,010-62909611,北京市海淀区清河永泰小区东里49号,116.358283570074363,40.032787620420535
,547.000000000000000,首都师范大学附属育新学校,17一贯制学校小学部,010-82951953,北京市海淀区西三旗育新花园34号,116.359578141213447,40.061421711773875
,548.000000000000000,北京市海淀区清河第一小学,11小学,010-62934874,北京市海淀区清河毛纺厂东门南侧,116.338377362417290,40.028451106391969
,549.000000000000000,北京市海淀区巨山小学,11小学,010-62590469,北京市海淀区北辛庄241号,116.228334209033278,39.945664613392225
,550.000000000000000,北京市门头沟区付家台中心小学,11小学,010-61839141,北京市门头沟区雁翅镇付家台村,115.832237542710146,40.016862537145307
,551.000000000000000,北京市门头沟区雁翅小学,11小学,010-61830768,北京市门头沟区雁翅镇雁翅村,115.859332220187582,40.112895169296074
,552.000000000000000,北京市门头沟区坡头小学,11小学,010-61891463,北京市门头沟区中门寺街23号,116.089672714177354,39.935155021037716
,553.000000000000000,北京市门头沟区工人子弟小学,11小学,010-69842202,北京市门头沟区七棵树西大街91号,116.090794117079056,39.945351281840672
,554.000000000000000,北京市门头沟区大峪第二小学,11小学,010-69820716,北京市门头沟区新桥路18号,116.100066189675161,39.938367115488489
,555.000000000000000,北京市门头沟区育园小学,11小学,010-69843507,北京市门头沟区新桥南大街21号,116.105572678212198,39.931221035688601
,556.000000000000000,北京市门头沟区大峪第一小学,11小学,010-69842047,北京市门头沟区新桥大街81号,116.104670950228339,39.936816307086460
,558.000000000000000,北京市门头沟区王平村中心小学,11小学,010-61859474,北京市门头沟区王平镇河北楼,115.995923397452700,39.970820902355022
,559.000000000000000,北京市门头沟区清水中心小学,11小学,010-60855302,北京市门头沟区清水镇上清水村,115.623885747937209,39.944550208324451
,561.000000000000000,北京市门头沟区东辛房小学,11小学,010-69842007,北京市门头沟区东辛房大街19号,116.077268453340736,39.934295578856720
,562.000000000000000,北京市门头沟区军庄中心小学,11小学,010-60811930,北京市门头沟区军庄镇军庄村,116.098412367880982,39.997579126502174
,564.000000000000000,北京市门头沟区军响中心小学,11小学,010-61817014,北京市门头沟区斋堂镇军响村,115.774785555152349,39.997286208812994
,565.000000000000000,北京市门头沟区黑山小学,11小学,010-69842367,北京市门头沟区黑山北小街3号,116.093587249690273,39.942374855994629
,566.000000000000000,北京市门头沟区龙门小学,11小学,010-69842197,北京市门头沟区西龙门13号,116.079164504952956,39.940901662872612
,568.000000000000000,北京市门头沟区圈门小学,11小学,010-61825956,北京市门头沟区北涧沟186号,116.059168969722464,39.930992913540408
,569.000000000000000,北京市门头沟区龙泉雾小学,11小学,010-61899950,北京市门头沟区龙泉雾曹家台6号,116.086176182732331,39.983233606243182
,570.000000000000000,北京市门头沟区三家店小学,11小学,010-61811804,北京市门头沟区三家店中街8号,116.107104522265701,39.965145632235568
,571.000000000000000,北京市门头沟区西辛房小学,11小学,010-61893637,北京市门头沟区西辛房后街22号,116.068822725703072,39.930816128978144
,572.000000000000000,北京市门头沟区斋堂中心小学,11小学,010-69819407,北京市门头沟区斋堂镇西斋堂村,115.693760909461560,39.971251887911940
,573.000000000000000,北京市门头沟区城子小学,11小学,010-69842157,北京市门头沟区城子大街19号,116.098926939943709,39.956884384959636
,574.000000000000000,北京市门头沟区河南街小学,11小学,010-69842293,北京市门头沟区门头沟路92号,116.075124729916396,39.936347325708368
,575.000000000000000,北京市门头沟区琉璃渠小学,11小学,010-69842384,北京市门头沟区琉璃渠后街155号,116.088509485715946,39.970458813896627
,578.000000000000000,北京市门头沟区石门营小学,11小学,010-69801594,北京市门头沟区永定镇石门营村,116.103456188114066,39.889808873287009
,579.000000000000000,北京市门头沟区栗元庄小学,11小学,010-69801784,北京市门头沟区永定镇栗元庄村,116.119428399155694,39.894206004010613
,580.000000000000000,北京市门头沟区上岸小学,11小学,010-69809354,北京市门头沟区永定镇上岸村,116.122883647623482,39.902340407588227
,581.000000000000000,北京市门头沟区稻地小学,11小学,010-69801874,北京市门头沟区永定镇四道桥村,116.133906910407575,39.916009778747373
,584.000000000000000,北京市门头沟区大台中心小学,11小学,010-61870328,北京市门头沟区大台路7号,115.941768631229451,39.964723674411140
,585.000000000000000,北京市门头沟区灰地小学,11小学,010-61871641,北京市门头沟区大台路14号,115.923529863826460,39.960464528078290
,588.000000000000000,北京市石景山区红旗小学,11小学,010-88902251,北京市石景山区高井甲32号,116.136910967447506,39.947155848661282
,589.000000000000000,北京市通州区东关小学,11小学,010-60562767,北京市通州区顾家坡1号,116.679166747363894,39.905824563306986
,590.000000000000000,北京市通州区南关小学,11小学,010-80886253,北京市通州区东营后街9号,116.670684447514375,39.901918537891923
,591.000000000000000,北京市通州区中山街小学,11小学,010-69544116,北京市通州区新华西街16号,116.652663701230821,39.907256531744061
,592.000000000000000,北京市通州区后南仓小学,11小学,010-69534153,北京市通州区新仓路53号,116.649074932569064,39.901963920986496
,593.000000000000000,北京市通州区东方小学,11小学,010-69542593,北京市通州区西顺城街甲32号,116.665227952019549,39.902309502738746
